2.51,0.63939
2.52,0.64052
2.53,0.63887
2.54,0.6416
2.55,0.64042
2.56,0.64148
2.57,0.64044
2.58,0.64141
2.59,0.63961
2.6,0.64018
2.61,0.63917
2.62,0.63881
2.63,0.6395
2.64,0.63967
2.65,0.64139
2.66,0.63957
2.67,0.63874
2.68,0.63961
2.69,0.64056
2.7,0.63987
2.71,0.64129
2.72,0.64093
2.73,0.63919
2.74,0.63994
2.75,0.63873
2.76,0.64014
2.77,0.63845
2.78,0.64085
2.79,0.64108
2.8,0.68277
2.81,0.7573
2.82,0.8167
2.83,0.85181
2.84,0.86879
2.85,0.8603
2.86,0.82659
2.87,0.76555
2.88,0.68294
2.89,0.63916
2.9,0.63834
2.91,0.63987
2.92,0.64076
2.93,0.64023
2.94,0.63874
2.95,0.78373
2.96,1.0756
2.97,1.3654
2.98,1.6574
2.99,1.9484
3,2.2107
3.01,1.9486
3.02,1.6589
3.03,1.367
3.04,1.076
3.05,0.78352
3.06,0.61619
3.07,0.54152
3.08,0.46705
3.09,0.39761
3.1,0.4667
3.11,0.54145
3.12,0.61735
3.13,0.6383
3.14,0.63948
3.15,0.63822
3.16,0.6414
3.17,0.63884
3.18,0.6874
3.19,0.76135
3.2,0.83117
3.21,0.89039
3.22,0.93817
3.23,0.97179
3.24,0.9881
3.25,0.98735
3.26,0.97007
3.27,0.93793
3.28,0.88886
3.29,0.8306
3.3,0.76107
3.31,0.68609
3.32,0.63868
3.33,0.6391
3.34,0.63934
3.35,0.63896
3.36,0.63922
3.37,0.64
3.38,0.64044
3.39,0.64075
3.4,0.6408
3.41,0.64181
3.42,0.66335
3.43,0.67385
3.44,0.6706
3.45,0.65534
3.46,0.63839
3.47,0.6394
3.48,0.63914
3.49,0.64107
3.5,0.63918
3.51,0.63942
3.52,0.64063
3.53,0.63842
3.54,0.63816
3.55,0.64006
3.56,0.64038
3.57,0.64117
3.58,0.6395
3.59,0.6403
3.6,0.63816
3.61,0.64101
3.62,0.63994
3.63,0.64044
3.64,0.63946
3.65,0.63977
3.66,0.63991
3.67,0.63921
3.68,0.64044
3.69,0.63888
3.7,0.64142
3.71,0.64055
3.72,0.63839
3.73,0.63956
3.74,0.63999
3.75,0.63971
3.76,0.63988
3.77,0.63931
3.78,0.63985
3.79,0.63947
3.8,0.68269
3.81,0.75761
3.82,0.81709
3.83,0.85259
3.84,0.86891
3.85,0.86118
3.86,0.82625
3.87,0.76564
3.88,0.68295
3.89,0.63923
3.9,0.6403
3.91,0.6377
3.92,0.63875
3.93,0.63833
3.94,0.63626
3.95,0.78348
3.96,1.0745
3.97,1.3664
3.98,1.6576
3.99,1.9469
4,2.2106
4.01,1.9472
4.02,1.6576
4.03,1.3669
4.04,1.0759
4.05,0.78367
4.06,0.61627
4.07,0.54291
4.08,0.46671
4.09,0.3987
4.1,0.46524
4.11,0.54206
4.12,0.61945
4.13,0.63783
4.14,0.63991
4.15,0.64096
4.16,0.63946
4.17,0.63919
4.18,0.68611
4.19,0.76228
4.2,0.83005
4.21,0.88968
4.22,0.93727
4.23,0.96936
4.24,0.98939
4.25,0.98704
4.26,0.97054
4.27,0.93795
4.28,0.88971
4.29,0.83011
4.3,0.75991
4.31,0.68497
4.32,0.63903
4.33,0.63913
4.34,0.64039
4.35,0.64022
4.36,0.64061
4.37,0.63974
4.38,0.63951
4.39,0.6395
4.4,0.63945
4.41,0.64187
4.42,0.66204
4.43,0.67463
4.44,0.67092
4.45,0.65717
4.46,0.63925
4.47,0.63946
4.48,0.63896
4.49,0.63976
4.5,0.6396
4.51,0.64044
4.52,0.63968
4.53,0.6399
4.54,0.64037
4.55,0.64014
4.56,0.63839
4.57,0.64009
4.58,0.63774
4.59,0.639
4.6,0.64017
4.61,0.64028
4.62,0.63846
4.63,0.638
4.64,0.6409
4.65,0.64031
4.66,0.64053
4.67,0.63884
4.68,0.63986
4.69,0.63983
4.7,0.64092
4.71,0.64077
4.72,0.63992
4.73,0.63861
4.74,0.63904
4.75,0.63932
4.76,0.63923
4.77,0.64015
4.78,0.63985
4.79,0.63913
4.8,0.68195
4.81,0.75805
4.82,0.81772
4.83,0.85185
4.84,0.8701
4.85,0.86099
4.86,0.82601
4.87,0.76616
4.88,0.68045
4.89,0.63904
4.9,0.64028
4.91,0.63955
4.92,0.63833
4.93,0.6396
4.94,0.63755
4.95,0.78289
4.96,1.0769
4.97,1.3657
4.98,1.6566
4.99,1.9474
5,2.2106
5.01,1.946
5.02,1.6574
5.03,1.3668
5.04,1.075
5.05,0.78426
5.06,0.61725
5.07,0.54132
5.08,0.46654
5.09,0.3973
5.1,0.46513
5.11,0.54208
5.12,0.61873
5.13,0.63869
5.14,0.64028
5.15,0.63867
5.16,0.6412
5.17,0.63851
5.18,0.6867
5.19,0.76061
5.2,0.83068
5.21,0.89053
5.22,0.93946
5.23,0.97005
5.24,0.98808
5.25,0.98798
5.26,0.97089
5.27,0.93695
5.28,0.8895
5.29,0.83052
5.3,0.761
5.31,0.68637
5.32,0.63906
5.33,0.63905
5.34,0.6403
5.35,0.63977
5.36,0.64017
5.37,0.63944
5.38,0.64067
5.39,0.63932
5.4,0.6392
5.41,0.64356
5.42,0.663
5.43,0.6748
5.44,0.67013
5.45,0.65513
5.46,0.63936
5.47,0.63916
5.48,0.63919
5.49,0.63986
5.5,0.63946
5.51,0.64027
5.52,0.63772
5.53,0.63979
5.54,0.64114
5.55,0.63891
5.56,0.63986
5.57,0.64039
5.58,0.63944
5.59,0.63901
5.6,0.64054
5.61,0.63863
5.62,0.6395
5.63,0.63935
5.64,0.64032
5.65,0.63964
5.66,0.63937
5.67,0.63986
5.68,0.64016
5.69,0.64097
5.7,0.63886
5.71,0.63946
5.72,0.64093
5.73,0.64006
5.74,0.64043
5.75,0.63951
5.76,0.63988
5.77,0.63958
5.78,0.6385
5.79,0.63822
5.8,0.68119
5.81,0.75709
5.82,0.81679
5.83,0.85233
5.84,0.86889
5.85,0.86081
5.86,0.82549
5.87,0.76277
5.88,0.681
5.89,0.63953
5.9,0.6394
5.91,0.64008
5.92,0.64107
5.93,0.63874
5.94,0.63793
5.95,0.78491
5.96,1.076
5.97,1.3663
5.98,1.657
5.99,1.9474
6,2.2098
6.01,1.9481
6.02,1.6564
6.03,1.3672
6.04,1.0762
6.05,0.78311
6.06,0.61799
6.07,0.54072
6.08,0.46639
6.09,0.39881
6.1,0.4659
6.11,0.54296
6.12,0.6176
6.13,0.63936
6.14,0.6392
6.15,0.63999
6.16,0.6399
6.17,0.6395
6.18,0.68712
6.19,0.75947
6.2,0.82931
6.21,0.88916
6.22,0.93718
6.23,0.97092
6.24,0.98753
6.25,0.98787
6.26,0.97259
6.27,0.93742
6.28,0.88936
6.29,0.82998
6.3,0.762
6.31,0.6863
6.32,0.64093
6.33,0.63978
6.34,0.63933
6.35,0.6395
6.36,0.63877
6.37,0.63868
6.38,0.63964
6.39,0.63811
6.4,0.64017
6.41,0.64076
6.42,0.66033
6.43,0.67384
6.44,0.67044
6.45,0.65427
6.46,0.63889
6.47,0.63931
6.48,0.63935
6.49,0.63966
6.5,0.63955
6.51,0.63953
6.52,0.63923
6.53,0.63941
6.54,0.64051
6.55,0.63938
6.56,0.64005
6.57,0.64015
6.58,0.64004
6.59,0.64035
6.6,0.63946
6.61,0.63953
6.62,0.63874
6.63,0.64039
6.64,0.63964
6.65,0.63962
6.66,0.64008
6.67,0.63996
6.68,0.63947
6.69,0.64199
6.7,0.63995
6.71,0.6391
6.72,0.64063
6.73,0.63786
6.74,0.63855
6.75,0.63895
6.76,0.64027
6.77,0.64016
6.78,0.63929
6.79,0.63927
6.8,0.68075
6.81,0.75893
6.82,0.81701
6.83,0.85212
6.84,0.86921
6.85,0.86183
6.86,0.82701
6.87,0.7649
6.88,0.68382
6.89,0.63867
6.9,0.64036
6.91,0.63882
6.92,0.64143
6.93,0.6379
6.94,0.63874
6.95,0.78422
6.96,1.0766
6.97,1.3661
6.98,1.6572
6.99,1.9474
7,2.2092
7.01,1.9472
7.02,1.6574
7.03,1.3664
7.04,1.0768
7.05,0.78232
7.06,0.61684
7.07,0.5417
7.08,0.46708
7.09,0.39578
7.1,0.46577
7.11,0.54271
7.12,0.6172
7.13,0.63876
7.14,0.64086
7.15,0.64089
7.16,0.6394
7.17,0.63861
7.18,0.6867
7.19,0.76114
7.2,0.82995
7.21,0.89013
7.22,0.93709
7.23,0.96983
7.24,0.98757
7.25,0.98635
7.26,0.97154
7.27,0.93856
7.28,0.89014
7.29,0.83023
7.3,0.76171
7.31,0.68725
7.32,0.63967
7.33,0.64006
7.34,0.6394
7.35,0.6399
7.36,0.64049
7.37,0.63992
7.38,0.63791
7.39,0.63937
7.4,0.64008
7.41,0.64176
7.42,0.66413
7.43,0.67405
7.44,0.6708
7.45,0.65456
7.46,0.64051
7.47,0.63835
7.48,0.64101
7.49,0.63891
7.5,0.64029
7.51,0.64062
7.52,0.64055
7.53,0.64023
7.54,0.63962
7.55,0.6407
7.56,0.63999
7.57,0.64084
7.58,0.63941
7.59,0.64061
7.6,0.64053
7.61,0.63858
7.62,0.6399
7.63,0.63988
7.64,0.64048
7.65,0.63963
7.66,0.64024
7.67,0.63927
7.68,0.64063
7.69,0.64057
7.7,0.6414
7.71,0.63996
7.72,0.63791
7.73,0.64069
7.74,0.63932
7.75,0.63917
7.76,0.64099
7.77,0.64107
7.78,0.64115
7.79,0.63857
7.8,0.68277
7.81,0.75668
7.82,0.81673
7.83,0.85303
7.84,0.86768
7.85,0.86226
7.86,0.826
7.87,0.76484
7.88,0.6835
7.89,0.63873
7.9,0.6394
7.91,0.64012
7.92,0.63816
7.93,0.63945
7.94,0.63817
7.95,0.78341
7.96,1.0774
7.97,1.3662
7.98,1.6566
7.99,1.9473
8,2.2098
8.01,1.9474
8.02,1.6576
8.03,1.3671
8.04,1.074
8.05,0.78366
8.06,0.61653
8.07,0.54073
8.08,0.46469
8.09,0.39699
8.1,0.46556
8.11,0.54125
8.12,0.61834
8.13,0.63784
8.14,0.63972
8.15,0.64044
8.16,0.63852
8.17,0.64017
8.18,0.68554
8.19,0.75952
8.2,0.83032
8.21,0.88986
8.22,0.93647
8.23,0.96874
8.24,0.98651
8.25,0.98772
8.26,0.97091
8.27,0.93855
8.28,0.8901
8.29,0.83037
8.3,0.76083
8.31,0.68685
8.32,0.63851
8.33,0.64008
8.34,0.6398
8.35,0.63971
8.36,0.63904
8.37,0.64046
8.38,0.64091
8.39,0.63849
8.4,0.63924
8.41,0.64142
8.42,0.66232
8.43,0.67567
8.44,0.67112
8.45,0.65518
8.46,0.63968
8.47,0.63966
8.48,0.64111
8.49,0.63922
8.5,0.63989
8.51,0.63865
8.52,0.64006
8.53,0.6392
8.54,0.64008
8.55,0.63992
8.56,0.6386
8.57,0.64107
8.58,0.64046
8.59,0.64084
8.6,0.63884
8.61,0.63906
8.62,0.63949
8.63,0.63963
8.64,0.63859
8.65,0.63932
8.66,0.63936
8.67,0.6408
8.68,0.63956
8.69,0.63914
8.7,0.63831
8.71,0.63861
8.72,0.63839
8.73,0.63919
8.74,0.64025
8.75,0.63861
8.76,0.64119
8.77,0.63935
8.78,0.63882
8.79,0.63918
8.8,0.68239
8.81,0.75636
8.82,0.81779
8.83,0.85308
8.84,0.86877
8.85,0.8618
8.86,0.82628
8.87,0.76556
8.88,0.682
8.89,0.63915
8.9,0.64083
8.91,0.63931
8.92,0.63974
8.93,0.63922
8.94,0.63782
8.95,0.78232
8.96,1.0762
8.97,1.367
8.98,1.6587
8.99,1.9464
9,2.2094
9.01,1.9471
9.02,1.6585
9.03,1.367
9.04,1.0743
9.05,0.7842
9.06,0.61563
9.07,0.54114
9.08,0.46632
9.09,0.39642
9.1,0.46644
9.11,0.54226
9.12,0.62025
9.13,0.6387
9.14,0.63923
9.15,0.64021
9.16,0.63954
9.17,0.63928
9.18,0.68631
9.19,0.76232
9.2,0.8313
9.21,0.89007
9.22,0.9376
9.23,0.9706
9.24,0.98813
9.25,0.98826
9.26,0.9714
9.27,0.93868
9.28,0.88992
9.29,0.83251
9.3,0.76138
9.31,0.68588
9.32,0.63726
9.33,0.63948
9.34,0.63758
9.35,0.6398
9.36,0.63865
9.37,0.63962
9.38,0.63994
9.39,0.64066
9.4,0.64066
9.41,0.64271
9.42,0.66382
9.43,0.67443
9.44,0.67124
9.45,0.65545
9.46,0.63876
9.47,0.63928
9.48,0.64047
9.49,0.63965
9.5,0.63894
9.51,0.63977
9.52,0.63927
9.53,0.64
9.54,0.63987
9.55,0.63936
9.56,0.63862
9.57,0.63857
9.58,0.64006
9.59,0.63956
9.6,0.64045
9.61,0.63829
9.62,0.63955
9.63,0.63859
9.64,0.63869
9.65,0.6387
9.66,0.63912
9.67,0.64043
9.68,0.63929
9.69,0.63932
9.7,0.64042
9.71,0.63955
9.72,0.63994
9.73,0.63883
9.74,0.64057
9.75,0.64038
9.76,0.63884
9.77,0.63908
9.78,0.64017
9.79,0.64003
9.8,0.6822
9.81,0.75789
9.82,0.81614
9.83,0.85318
9.84,0.86928
9.85,0.86223
9.86,0.82573
9.87,0.76432
9.88,0.68331
9.89,0.63965
9.9,0.63957
9.91,0.64033
9.92,0.64013
9.93,0.64044
9.94,0.63828
9.95,0.78269
9.96,1.0759
9.97,1.367
9.98,1.6573
9.99,1.9471
10,2.2109
10.01,1.948
10.02,1.6565
10.03,1.3674
10.04,1.0755
10.05,0.78346
10.06,0.61567
10.07,0.54073
10.08,0.4669
10.09,0.39785
10.1,0.46716
10.11,0.54237
10.12,0.61765
10.13,0.63946
10.14,0.64059
10.15,0.63916
10.16,0.64008
10.17,0.63886
10.18,0.68649
10.19,0.7628
10.2,0.82859
10.21,0.88918
10.22,0.93686
10.23,0.9707
10.24,0.98708
10.25,0.98728
10.26,0.97108
10.27,0.93659
10.28,0.88916
10.29,0.83013
10.3,0.76099
10.31,0.68789
10.32,0.639
10.33,0.63984
10.34,0.6397
10.35,0.63754
10.36,0.63881
10.37,0.63854
10.38,0.63878
10.39,0.64036
10.4,0.63994
10.41,0.64224
10.42,0.66153
10.43,0.67447
10.44,0.67136
10.45,0.65513
10.46,0.64021
10.47,0.63895
10.48,0.6394
10.49,0.63877
10.5,0.64021
10.51,0.64067
10.52,0.63931
10.53,0.63984
10.54,0.63996
10.55,0.63862
10.56,0.64083
10.57,0.63815
10.58,0.6403
10.59,0.63995
10.6,0.64083
10.61,0.63923
10.62,0.63954
10.63,0.63965
10.64,0.63956
10.65,0.63939
10.66,0.63851
10.67,0.63959
10.68,0.63949
10.69,0.6401
10.7,0.63961
10.71,0.6386
10.72,0.63904
10.73,0.63962
10.74,0.64007
10.75,0.63846
10.76,0.64026
10.77,0.63886
10.78,0.63949
10.79,0.63794
10.8,0.68069
10.81,0.7578
10.82,0.81749
10.83,0.85341
10.84,0.86746
10.85,0.86163
10.86,0.82649
10.87,0.76394
10.88,0.68347
10.89,0.6378
10.9,0.63899
10.91,0.63879
10.92,0.6391
10.93,0.63938
10.94,0.63772
10.95,0.78249
10.96,1.0764
10.97,1.3665
10.98,1.6582
10.99,1.9472
11,2.2097
11.01,1.9477
11.02,1.6566
11.03,1.3663
11.04,1.0752
11.05,0.78285
11.06,0.61674
11.07,0.54089
11.08,0.4673
11.09,0.39779
11.1,0.46641
11.11,0.54013
11.12,0.62028
11.13,0.63953
11.14,0.63924
11.15,0.63817
11.16,0.63855
11.17,0.63821
11.18,0.68571
11.19,0.76041
11.2,0.83071
11.21,0.88796
11.22,0.93699
11.23,0.97066
11.24,0.98643
11.25,0.98861
11.26,0.97065
11.27,0.93797
11.28,0.88934
11.29,0.82894
11.3,0.762
11.31,0.68707
11.32,0.63765
11.33,0.64036
11.34,0.63936
11.35,0.64091
11.36,0.64099
11.37,0.64006
11.38,0.6394
11.39,0.64029
11.4,0.64064
11.41,0.64191
11.42,0.66376
11.43,0.67266
11.44,0.67145
11.45,0.65454
11.46,0.63923
11.47,0.64007
11.48,0.64061
11.49,0.63903
11.5,0.64003
11.51,0.63938
11.52,0.63971
11.53,0.63845
11.54,0.6403
11.55,0.63927
11.56,0.64028
11.57,0.63916
11.58,0.63938
11.59,0.6396
11.6,0.64106
11.61,0.63905
11.62,0.63905
11.63,0.64017
11.64,0.63802
11.65,0.64004
11.66,0.63859
11.67,0.63974
11.68,0.64064
11.69,0.63932
11.7,0.64012
11.71,0.63933
11.72,0.63837
11.73,0.63857
11.74,0.63892
11.75,0.63826
11.76,0.63802
11.77,0.64
11.78,0.64056
11.79,0.63856
11.8,0.68294
11.81,0.75633
11.82,0.81779
11.83,0.85312
11.84,0.86955
11.85,0.86213
11.86,0.82651
11.87,0.76378
11.88,0.68149
11.89,0.63883
11.9,0.63914
11.91,0.63988
11.92,0.63946
11.93,0.63848
11.94,0.63749
11.95,0.78369
11.96,1.077
11.97,1.367
11.98,1.6574
11.99,1.9477
12,2.2083
12.01,1.947
12.02,1.6574
12.03,1.3665
12.04,1.0771
12.05,0.78175
12.06,0.61717
12.07,0.54167
12.08,0.46446
12.09,0.3983
12.1,0.46667
12.11,0.54083
12.12,0.61867
12.13,0.64045
12.14,0.63905
12.15,0.64012
12.16,0.64016
12.17,0.63731
12.18,0.68594
12.19,0.762
12.2,0.83174
12.21,0.88875
12.22,0.9375
12.23,0.97092
12.24,0.98712
12.25,0.98872
12.26,0.97084
12.27,0.93881
12.28,0.8895
12.29,0.83102
12.3,0.76103
12.31,0.68582
12.32,0.63882
12.33,0.63935
12.34,0.63981
12.35,0.63908
12.36,0.6395
12.37,0.64097
12.38,0.63856
12.39,0.64058
12.4,0.64009
12.41,0.64376
12.42,0.66422
12.43,0.67331
12.44,0.67256
12.45,0.65466
12.46,0.6387
12.47,0.63851
12.48,0.63909
12.49,0.63914
12.5,0.63968
12.51,0.63975
12.52,0.6398
12.53,0.63914
12.54,0.64002
12.55,0.63872
12.56,0.64118
12.57,0.63981
12.58,0.63932
12.59,0.63987
12.6,0.63956
12.61,0.63949
12.62,0.64097
12.63,0.64164
12.64,0.63993
12.65,0.6401
12.66,0.64021
12.67,0.6374
12.68,0.64018
12.69,0.64051
12.7,0.64008
12.71,0.64017
12.72,0.6398
12.73,0.64014
12.74,0.63933
12.75,0.63913
12.76,0.63912
12.77,0.63863
12.78,0.64052
12.79,0.63899
12.8,0.68274
12.81,0.75719
12.82,0.81753
12.83,0.85193
12.84,0.86862
12.85,0.86243
12.86,0.82538
12.87,0.76377
12.88,0.68471
12.89,0.63849
12.9,0.64032
12.91,0.6388
12.92,0.64017
12.93,0.63962
12.94,0.63723
12.95,0.7809
12.96,1.0773
12.97,1.367
12.98,1.6567
12.99,1.9465
13,2.21
13.01,1.9463
13.02,1.6557
13.03,1.3662
13.04,1.0753
13.05,0.78238
13.06,0.61642
13.07,0.54047
13.08,0.46435
13.09,0.39798
13.1,0.46557
13.11,0.54286
13.12,0.62008
13.13,0.63907
13.14,0.63926
13.15,0.64004
13.16,0.63997
13.17,0.63816
13.18,0.68467
13.19,0.76184
13.2,0.82869
13.21,0.89161
13.22,0.93755
13.23,0.97149
13.24,0.9876
13.25,0.98719
13.26,0.9709
13.27,0.93787
13.28,0.88901
13.29,0.83074
13.3,0.76086
13.31,0.68573
13.32,0.6392
13.33,0.63941
13.34,0.63693
13.35,0.63841
13.36,0.64102
13.37,0.64067
13.38,0.63972
13.39,0.6409
13.4,0.63903
13.41,0.64112
13.42,0.66187
13.43,0.67474
13.44,0.6709
13.45,0.65441
13.46,0.63842
13.47,0.63792
13.48,0.63855
13.49,0.63971
13.5,0.63914
13.51,0.63886
13.52,0.64026
13.53,0.64085
13.54,0.63904
13.55,0.63991
13.56,0.63957
13.57,0.63993
13.58,0.6406
13.59,0.64042
13.6,0.64054
13.61,0.64009
13.62,0.64069
13.63,0.63932
13.64,0.64144
13.65,0.6383
13.66,0.6404
13.67,0.64115
13.68,0.63908
13.69,0.63822
13.7,0.64094
13.71,0.63963
13.72,0.63867
13.73,0.63934
13.74,0.64078
13.75,0.63945
13.76,0.63978
13.77,0.63967
13.78,0.64015
13.79,0.63934
13.8,0.68306
13.81,0.75976
13.82,0.8169
13.83,0.85277
13.84,0.87105
13.85,0.86193
13.86,0.825
13.87,0.76316
13.88,0.6833
13.89,0.63843
13.9,0.63872
13.91,0.63868
13.92,0.63978
13.93,0.63955
13.94,0.63782
13.95,0.78388
13.96,1.0748
13.97,1.3667
13.98,1.6573
13.99,1.9474
14,2.2086
14.01,1.9479
14.02,1.6603
14.03,1.3653
14.04,1.0754
14.05,0.78113
14.06,0.61721
14.07,0.54147
14.08,0.46735
14.09,0.39836
14.1,0.46525
14.11,0.54163
14.12,0.61812
14.13,0.63847
14.14,0.6409
14.15,0.63861
14.16,0.63901
14.17,0.63931
14.18,0.68679
14.19,0.76111
14.2,0.8314
14.21,0.89076
14.22,0.93704
14.23,0.97017
14.24,0.98772
14.25,0.98845
14.26,0.9702
14.27,0.9371
14.28,0.89039
14.29,0.82996
14.3,0.7613
14.31,0.68566
14.32,0.63816
14.33,0.6393
14.34,0.63881
14.35,0.64073
14.36,0.64073
14.37,0.63966
14.38,0.63903
14.39,0.64024
14.4,0.63971
14.41,0.64139
14.42,0.66241
14.43,0.67478
14.44,0.67056
14.45,0.65558
14.46,0.64022
14.47,0.63919
14.48,0.63839
14.49,0.63992
14.5,0.64082
14.51,0.64044
14.52,0.63791
14.53,0.64054
14.54,0.63857
14.55,0.64005
14.56,0.6389
14.57,0.63852
14.58,0.63961
14.59,0.63876
14.6,0.6376
14.61,0.63812
14.62,0.63886
14.63,0.64019
14.64,0.64096
14.65,0.64111
14.66,0.63996
14.67,0.63841
14.68,0.63879
14.69,0.6406
14.7,0.6394
14.71,0.64061
14.72,0.6385
14.73,0.63917
14.74,0.64045
14.75,0.63949
14.76,0.64041
14.77,0.63926
14.78,0.64013
14.79,0.63897
14.8,0.68163
14.81,0.75875
14.82,0.81662
14.83,0.85029
14.84,0.86747
14.85,0.86255
14.86,0.82612
14.87,0.76444
14.88,0.68101
14.89,0.63884
14.9,0.63879
14.91,0.63927
14.92,0.63924
14.93,0.63884
14.94,0.63748
14.95,0.78283
14.96,1.0749
14.97,1.3668
14.98,1.6566
14.99,1.9463
15,2.2097
15.01,1.9453
15.02,1.6581
15.03,1.3669
15.04,1.0742
15.05,0.78136
15.06,0.61757
15.07,0.54205
15.08,0.46468
15.09,0.39593
15.1,0.46686
15.11,0.54266
15.12,0.61782
15.13,0.63959
15.14,0.64027
15.15,0.63964
15.16,0.63681
15.17,0.63869
15.18,0.68617
15.19,0.76116
15.2,0.82842
15.21,0.88949
15.22,0.938
15.23,0.97128
15.24,0.98795
15.25,0.98902
15.26,0.96932
15.27,0.93742
15.28,0.89098
15.29,0.8275
15.3,0.76135
15.31,0.6866
15.32,0.63864
15.33,0.64017
15.34,0.63892
15.35,0.63887
15.36,0.64154
15.37,0.63879
15.38,0.63872
15.39,0.6405
15.4,0.63979
15.41,0.64202
15.42,0.6633
15.43,0.67445
15.44,0.67167
15.45,0.65537
15.46,0.63922
15.47,0.63832
15.48,0.63915
15.49,0.63907
15.5,0.64037
15.51,0.63985
15.52,0.63848
15.53,0.6412
15.54,0.64013
15.55,0.64081
15.56,0.63924
15.57,0.63907
15.58,0.64041
15.59,0.63941
15.6,0.63974
15.61,0.63931
15.62,0.63851
